transaction_id,linked_pan,account_id,transaction_date,transaction_type,mode,category,amount,balance_after_txn
TXN-2252,PQRSX6789L,CF-ACC-002,2024-12-02,DEBIT,NetBanking,Loan EMI,600,19815
TXN-2253,PQRSX6789L,CF-ACC-002,2024-12-03,CREDIT,UPI,Zomato Payout,1490,21305
TXN-2254,PQRSX6789L,CF-ACC-002,2024-12-03,DEBIT,UPI,Fuel,316,20989
TXN-2255,PQRSX6789L,CF-ACC-002,2024-12-03,DEBIT,NetBanking,Savings Transfer,1023,19966
TXN-2256,PQRSX6789L,CF-ACC-002,2024-12-03,DEBIT,NetBanking,Loan EMI,600,19366
TXN-2257,PQRSX6789L,CF-ACC-002,2024-12-04,CREDIT,UPI,Zomato Payout,2058,21424
TXN-2258,PQRSX6789L,CF-ACC-002,2024-12-04,DEBIT,UPI,Food,412,21012
TXN-2259,PQRSX6789L,CF-ACC-002,2024-12-04,DEBIT,NetBanking,Savings Transfer,786,20226
TXN-2260,PQRSX6789L,CF-ACC-002,2024-12-04,DEBIT,NetBanking,Loan EMI,600,19626
TXN-2261,PQRSX6789L,CF-ACC-002,2024-12-05,CREDIT,NetBanking,Zomato Payout,1513,21139
TXN-2262,PQRSX6789L,CF-ACC-002,2024-12-05,DEBIT,UPI,Fuel,367,20772
TXN-2263,PQRSX6789L,CF-ACC-002,2024-12-05,DEBIT,NetBanking,Savings Transfer,758,20014
TXN-2264,PQRSX6789L,CF-ACC-002,2024-12-05,DEBIT,NetBanking,Loan EMI,600,19414
TXN-2265,PQRSX6789L,CF-ACC-002,2024-12-06,CREDIT,UPI,Zomato Payout,2060,21474
TXN-2266,PQRSX6789L,CF-ACC-002,2024-12-06,DEBIT,UPI,Food,264,21210
TXN-2267,PQRSX6789L,CF-ACC-002,2024-12-06,DEBIT,NetBanking,Savings Transfer,811,20399
TXN-2268,PQRSX6789L,CF-ACC-002,2024-12-06,DEBIT,NetBanking,Loan EMI,600,19799
TXN-2269,PQRSX6789L,CF-ACC-002,2024-12-07,CREDIT,UPI,Zomato Payout,1794,21593
TXN-2270,PQRSX6789L,CF-ACC-002,2024-12-07,DEBIT,UPI,Food,446,21147
TXN-2271,PQRSX6789L,CF-ACC-002,2024-12-07,DEBIT,NetBanking,Savings Transfer,1023,20124
TXN-2272,PQRSX6789L,CF-ACC-002,2024-12-07,DEBIT,NetBanking,Loan EMI,600,19524
TXN-2273,PQRSX6789L,CF-ACC-002,2024-12-08,CREDIT,NetBanking,Zomato Payout,2117,21641
TXN-2274,PQRSX6789L,CF-ACC-002,2024-12-08,DEBIT,UPI,Food,398,21243
TXN-2275,PQRSX6789L,CF-ACC-002,2024-12-08,DEBIT,NetBanking,Savings Transfer,1196,20047
TXN-2276,PQRSX6789L,CF-ACC-002,2024-12-08,DEBIT,NetBanking,Loan EMI,600,19447
TXN-2277,PQRSX6789L,CF-ACC-002,2024-12-09,CREDIT,UPI,Zomato Payout,2380,21827
TXN-2278,PQRSX6789L,CF-ACC-002,2024-12-09,DEBIT,UPI,Fuel,274,21553
TXN-2279,PQRSX6789L,CF-ACC-002,2024-12-09,DEBIT,NetBanking,Savings Transfer,885,20668
TXN-2280,PQRSX6789L,CF-ACC-002,2024-12-09,DEBIT,NetBanking,Loan EMI,600,20068
TXN-2281,PQRSX6789L,CF-ACC-002,2024-12-10,CREDIT,NetBanking,Zomato Payout,2070,22138
TXN-2282,PQRSX6789L,CF-ACC-002,2024-12-10,DEBIT,UPI,Food,397,21741
TXN-2283,PQRSX6789L,CF-ACC-002,2024-12-10,DEBIT,NetBanking,Savings Transfer,1149,20592
TXN-2284,PQRSX6789L,CF-ACC-002,2024-12-10,DEBIT,NetBanking,Loan EMI,600,19992
TXN-2285,PQRSX6789L,CF-ACC-002,2024-12-11,CREDIT,NetBanking,Zomato Payout,2372,22364
TXN-2286,PQRSX6789L,CF-ACC-002,2024-12-11,DEBIT,UPI,Fuel,421,21943
TXN-2287,PQRSX6789L,CF-ACC-002,2024-12-11,DEBIT,NetBanking,Savings Transfer,730,21213
TXN-2288,PQRSX6789L,CF-ACC-002,2024-12-11,DEBIT,NetBanking,Loan EMI,600,20613
TXN-2289,PQRSX6789L,CF-ACC-002,2024-12-12,CREDIT,UPI,Zomato Payout,1766,22379
TXN-2290,PQRSX6789L,CF-ACC-002,2024-12-12,DEBIT,UPI,Food,344,22035
TXN-2291,PQRSX6789L,CF-ACC-002,2024-12-12,DEBIT,NetBanking,Savings Transfer,834,21201
TXN-2292,PQRSX6789L,CF-ACC-002,2024-12-12,DEBIT,NetBanking,Loan EMI,600,20601
TXN-2293,PQRSX6789L,CF-ACC-002,2024-12-13,CREDIT,NetBanking,Zomato Payout,2462,23063
TXN-2294,PQRSX6789L,CF-ACC-002,2024-12-13,DEBIT,UPI,Fuel,385,22678
TXN-2295,PQRSX6789L,CF-ACC-002,2024-12-13,DEBIT,NetBanking,Savings Transfer,1117,21561
TXN-2296,PQRSX6789L,CF-ACC-002,2024-12-13,DEBIT,NetBanking,Loan EMI,600,20961
TXN-2297,PQRSX6789L,CF-ACC-002,2024-12-14,CREDIT,UPI,Zomato Payout,1957,22918
TXN-2298,PQRSX6789L,CF-ACC-002,2024-12-14,DEBIT,UPI,Fuel,326,22592
TXN-2299,PQRSX6789L,CF-ACC-002,2024-12-14,DEBIT,NetBanking,Savings Transfer,825,21767
TXN-2300,PQRSX6789L,CF-ACC-002,2024-12-14,DEBIT,NetBanking,Loan EMI,600,21167
TXN-2301,PQRSX6789L,CF-ACC-002,2024-12-15,CREDIT,NetBanking,Zomato Payout,2106,23273
TXN-2302,PQRSX6789L,CF-ACC-002,2024-12-15,DEBIT,UPI,Fuel,298,22975
TXN-2303,PQRSX6789L,CF-ACC-002,2024-12-15,DEBIT,NetBanking,Savings Transfer,1048,21927
TXN-2304,PQRSX6789L,CF-ACC-002,2024-12-15,DEBIT,NetBanking,Loan EMI,600,21327
TXN-2305,PQRSX6789L,CF-ACC-002,2024-12-16,CREDIT,NetBanking,Zomato Payout,1915,23242
TXN-2306,PQRSX6789L,CF-ACC-002,2024-12-16,DEBIT,UPI,Fuel,283,22959
TXN-2307,PQRSX6789L,CF-ACC-002,2024-12-16,DEBIT,NetBanking,Savings Transfer,763,22196
TXN-2308,PQRSX6789L,CF-ACC-002,2024-12-16,DEBIT,NetBanking,Loan EMI,600,21596
TXN-2309,PQRSX6789L,CF-ACC-002,2024-12-17,CREDIT,NetBanking,Zomato Payout,2180,23776
TXN-2310,PQRSX6789L,CF-ACC-002,2024-12-17,DEBIT,UPI,Food,289,23487
TXN-2311,PQRSX6789L,CF-ACC-002,2024-12-17,DEBIT,NetBanking,Savings Transfer,944,22543
TXN-2312,PQRSX6789L,CF-ACC-002,2024-12-17,DEBIT,NetBanking,Loan EMI,600,21943
TXN-2313,PQRSX6789L,CF-ACC-002,2024-12-18,CREDIT,NetBanking,Zomato Payout,1992,23935
TXN-2314,PQRSX6789L,CF-ACC-002,2024-12-18,DEBIT,UPI,Fuel,302,23633
TXN-2315,PQRSX6789L,CF-ACC-002,2024-12-18,DEBIT,NetBanking,Savings Transfer,934,22699
TXN-2316,PQRSX6789L,CF-ACC-002,2024-12-18,DEBIT,NetBanking,Loan EMI,600,22099
TXN-2317,PQRSX6789L,CF-ACC-002,2024-12-19,CREDIT,NetBanking,Zomato Payout,2547,24646
TXN-2318,PQRSX6789L,CF-ACC-002,2024-12-19,DEBIT,UPI,Food,356,24290
TXN-2319,PQRSX6789L,CF-ACC-002,2024-12-19,DEBIT,NetBanking,Savings Transfer,804,23486
TXN-2320,PQRSX6789L,CF-ACC-002,2024-12-19,DEBIT,NetBanking,Loan EMI,600,22886
TXN-2321,PQRSX6789L,CF-ACC-002,2024-12-20,CREDIT,NetBanking,Zomato Payout,2171,25057
TXN-2322,PQRSX6789L,CF-ACC-002,2024-12-20,DEBIT,UPI,Food,384,24673
TXN-2323,PQRSX6789L,CF-ACC-002,2024-12-20,DEBIT,NetBanking,Savings Transfer,817,23856
TXN-2324,PQRSX6789L,CF-ACC-002,2024-12-20,DEBIT,NetBanking,Loan EMI,600,23256
TXN-2325,PQRSX6789L,CF-ACC-002,2024-12-21,CREDIT,NetBanking,Zomato Payout,2423,25679
TXN-2326,PQRSX6789L,CF-ACC-002,2024-12-21,DEBIT,UPI,Food,382,25297
TXN-2327,PQRSX6789L,CF-ACC-002,2024-12-21,DEBIT,NetBanking,Savings Transfer,1148,24149
TXN-2328,PQRSX6789L,CF-ACC-002,2024-12-21,DEBIT,NetBanking,Loan EMI,600,23549
TXN-2329,PQRSX6789L,CF-ACC-002,2024-12-22,CREDIT,UPI,Zomato Payout,2144,25693
TXN-2330,PQRSX6789L,CF-ACC-002,2024-12-22,DEBIT,UPI,Food,428,25265
TXN-2331,PQRSX6789L,CF-ACC-002,2024-12-22,DEBIT,NetBanking,Savings Transfer,1031,24234
TXN-2332,PQRSX6789L,CF-ACC-002,2024-12-22,DEBIT,NetBanking,Loan EMI,600,23634
TXN-2333,PQRSX6789L,CF-ACC-002,2024-12-23,CREDIT,UPI,Zomato Payout,1473,25107
TXN-2334,PQRSX6789L,CF-ACC-002,2024-12-23,DEBIT,UPI,Food,283,24824
TXN-2335,PQRSX6789L,CF-ACC-002,2024-12-23,DEBIT,NetBanking,Savings Transfer,1178,23646
TXN-2336,PQRSX6789L,CF-ACC-002,2024-12-23,DEBIT,NetBanking,Loan EMI,600,23046
TXN-2337,PQRSX6789L,CF-ACC-002,2024-12-24,CREDIT,NetBanking,Zomato Payout,2259,25305
TXN-2338,PQRSX6789L,CF-ACC-002,2024-12-24,DEBIT,UPI,Fuel,410,24895
TXN-2339,PQRSX6789L,CF-ACC-002,2024-12-24,DEBIT,NetBanking,Savings Transfer,870,24025
TXN-2340,PQRSX6789L,CF-ACC-002,2024-12-24,DEBIT,NetBanking,Loan EMI,600,23425
TXN-2341,PQRSX6789L,CF-ACC-002,2024-12-25,CREDIT,UPI,Zomato Payout,1924,25349
TXN-2342,PQRSX6789L,CF-ACC-002,2024-12-25,DEBIT,UPI,Food,316,25033
TXN-2343,PQRSX6789L,CF-ACC-002,2024-12-25,DEBIT,NetBanking,Savings Transfer,983,24050
TXN-2344,PQRSX6789L,CF-ACC-002,2024-12-25,DEBIT,NetBanking,Loan EMI,600,23450
TXN-2345,PQRSX6789L,CF-ACC-002,2024-12-26,CREDIT,NetBanking,Zomato Payout,1525,24975
TXN-2346,PQRSX6789L,CF-ACC-002,2024-12-26,DEBIT,UPI,Fuel,374,24601
TXN-2347,PQRSX6789L,CF-ACC-002,2024-12-26,DEBIT,NetBanking,Savings Transfer,1008,23593
TXN-2348,PQRSX6789L,CF-ACC-002,2024-12-26,DEBIT,NetBanking,Loan EMI,600,22993
TXN-2349,PQRSX6789L,CF-ACC-002,2024-12-27,CREDIT,NetBanking,Zomato Payout,1774,24767
TXN-2350,PQRSX6789L,CF-ACC-002,2024-12-27,DEBIT,UPI,Food,316,24451
TXN-2351,PQRSX6789L,CF-ACC-002,2024-12-27,DEBIT,NetBanking,Savings Transfer,1180,23271
TXN-2352,PQRSX6789L,CF-ACC-002,2024-12-27,DEBIT,NetBanking,Loan EMI,600,22671
TXN-2353,PQRSX6789L,CF-ACC-002,2024-12-28,CREDIT,UPI,Zomato Payout,1956,24627
TXN-2354,PQRSX6789L,CF-ACC-002,2024-12-28,DEBIT,UPI,Fuel,271,24356
TXN-2355,PQRSX6789L,CF-ACC-002,2024-12-28,DEBIT,NetBanking,Savings Transfer,827,23529
TXN-2356,PQRSX6789L,CF-ACC-002,2024-12-28,DEBIT,NetBanking,Loan EMI,600,22929
TXN-2357,PQRSX6789L,CF-ACC-002,2024-12-29,CREDIT,UPI,Zomato Payout,1956,24885
TXN-2358,PQRSX6789L,CF-ACC-002,2024-12-29,DEBIT,UPI,Fuel,379,24506
TXN-2359,PQRSX6789L,CF-ACC-002,2024-12-29,DEBIT,NetBanking,Savings Transfer,1137,23369
TXN-2360,PQRSX6789L,CF-ACC-002,2024-12-29,DEBIT,NetBanking,Loan EMI,600,22769
